"Date","Price","Open","High","Low","Vol.","Change %"
"12/28/2023","2,655.28","2,616.27","2,655.28","2,611.72","460.09M","1.60%"
"01/02/2024","2,669.81","2,645.47","2,675.80","2,641.88","409.87M","0.55%"
"01/03/2024","2,607.31","2,643.54","2,643.72","2,607.31","463.13M","-2.34%"
"01/04/2024","2,587.02","2,592.44","2,602.64","2,580.09","770.18M","-0.78%"
"01/05/2024","2,578.08","2,586.89","2,592.29","2,572.60","522.29M","-0.35%"
"01/08/2024","2,567.82","2,584.23","2,591.68","2,566.34","320.14M","-0.40%"
"01/09/2024","2,561.24","2,598.31","2,599.37","2,556.00","791.21M","-0.26%"
"01/10/2024","2,541.98","2,563.97","2,568.19","2,539.82","570.02M","-0.75%"
"01/11/2024","2,540.27","2,543.03","2,557.30","2,540.27","788.42M","-0.07%"
"01/12/2024","2,525.05","2,536.55","2,543.83","2,517.76","790.18M","-0.60%"
"01/15/2024","2,525.99","2,525.69","2,536.06","2,515.84","802.10M","0.04%"
"01/16/2024","2,497.59","2,516.27","2,524.35","2,491.13","659.58M","-1.12%"
"01/17/2024","2,435.90","2,501.23","2,503.91","2,435.34","965.60M","-2.47%"
"01/18/2024","2,440.04","2,439.96","2,453.97","2,429.12","571.51M","0.17%"
"01/19/2024","2,472.74","2,468.43","2,479.00","2,455.50","518.81M","1.34%"
"01/22/2024","2,464.35","2,489.57","2,490.69","2,464.35","388.05M","-0.34%"
"01/23/2024","2,478.61","2,478.32","2,482.84","2,464.24","472.28M","0.58%"
"01/24/2024","2,469.69","2,476.22","2,476.22","2,454.34","395.46M","-0.36%"
"01/25/2024","2,470.34","2,467.73","2,474.01","2,452.36","357.23M","0.03%"
"01/26/2024","2,478.56","2,458.05","2,502.61","2,453.45","292.66M","0.33%"
"01/29/2024","2,500.65","2,490.93","2,516.92","2,483.81","427.44M","0.89%"
"01/30/2024","2,498.81","2,523.68","2,528.54","2,498.81","481.81M","-0.07%"
"01/31/2024","2,497.09","2,487.90","2,502.45","2,486.97","454.57M","-0.07%"
"02/01/2024","2,542.46","2,491.93","2,542.46","2,491.93","751.08M","1.82%"
"02/02/2024","2,615.31","2,559.40","2,615.34","2,559.39","596.12M","2.87%"
"02/05/2024","2,591.31","2,612.77","2,612.77","2,562.50","511.68M","-0.92%"
"02/06/2024","2,576.20","2,584.20","2,599.18","2,563.87","411.62M","-0.58%"
"02/07/2024","2,609.58","2,592.59","2,625.24","2,588.09","518.18M","1.30%"
"02/08/2024","2,620.32","2,620.26","2,629.51","2,610.21","430.01M","0.41%"
"02/13/2024","2,649.64","2,644.17","2,656.87","2,640.96","559.39M","1.12%"
"02/14/2024","2,620.42","2,609.60","2,627.31","2,601.99","543.52M","-1.10%"
"02/15/2024","2,613.80","2,643.81","2,643.86","2,613.80","621.36M","-0.25%"
"02/16/2024","2,648.76","2,635.63","2,648.76","2,625.01","593.84M","1.34%"
"02/19/2024","2,680.26","2,653.12","2,683.39","2,653.12","422.70M","1.19%"
"02/20/2024","2,657.79","2,671.55","2,673.84","2,643.93","612.67M","-0.84%"
"02/21/2024","2,653.31","2,656.92","2,670.95","2,644.04","562.14M","-0.17%"
"02/22/2024","2,664.27","2,671.69","2,671.69","2,653.99","456.40M","0.41%"
"02/23/2024","2,667.70","2,681.03","2,694.80","2,665.21","415.38M","0.13%"
"02/26/2024","2,647.08","2,657.35","2,659.60","2,629.78","531.66M","-0.77%"
"02/27/2024","2,625.05","2,654.76","2,654.76","2,619.38","574.30M","-0.83%"
"02/28/2024","2,652.29","2,629.11","2,657.32","2,623.15","421.55M","1.04%"
"02/29/2024","2,642.36","2,643.48","2,647.56","2,628.62","496.06M","-0.37%"
"03/04/2024","2,674.27","2,664.52","2,682.80","2,662.32","404.01M","1.21%"
"03/05/2024","2,649.40","2,660.80","2,684.83","2,649.35","457.24M","-0.93%"
"03/06/2024","2,641.49","2,638.84","2,649.78","2,630.16","378.99M","-0.30%"
"03/07/2024","2,647.62","2,653.98","2,660.26","2,633.57","462.91M","0.23%"
"03/08/2024","2,680.35","2,676.79","2,688.00","2,668.38","454.26M","1.24%"
"03/11/2024","2,659.84","2,665.58","2,677.21","2,658.74","391.38M","-0.77%"
"03/12/2024","2,681.81","2,673.47","2,686.14","2,659.72","403.97M","0.83%"
"03/13/2024","2,693.57","2,694.71","2,701.45","2,679.54","498.76M","0.44%"
"03/14/2024","2,718.76","2,698.37","2,718.76","2,696.31","609.29M","0.94%"
"03/15/2024","2,666.84","2,701.91","2,705.59","2,666.84","584.95M","-1.91%"
"03/18/2024","2,685.84","2,678.52","2,688.07","2,665.28","408.18M","0.71%"
"03/19/2024","2,656.17","2,673.57","2,673.57","2,645.14","695.87M","-1.10%"
"03/20/2024","2,690.14","2,680.70","2,692.52","2,674.09","720.45M","1.28%"
"03/21/2024","2,754.86","2,731.18","2,755.45","2,724.25","825.23M","2.41%"
"03/22/2024","2,748.56","2,751.15","2,763.06","2,738.18","509.54M","-0.23%"
"03/25/2024","2,737.57","2,756.59","2,763.63","2,731.70","489.62M","-0.40%"
"03/26/2024","2,757.09","2,756.42","2,779.40","2,752.27","448.30M","0.71%"
"03/27/2024","2,755.11","2,745.00","2,762.03","2,745.00","510.64M","-0.07%"
"03/28/2024","2,745.82","2,753.22","2,756.86","2,742.68","419.28M","-0.34%"
"03/29/2024","2,746.63","2,757.27","2,757.55","2,739.12","495.50M","0.03%"
"04/01/2024","2,747.86","2,766.24","2,769.87","2,747.40","397.60M","0.04%"
"04/02/2024","2,753.16","2,744.15","2,760.33","2,737.19","630.39M","0.19%"
"04/03/2024","2,706.97","2,730.68","2,732.29","2,706.97","640.81M","-1.68%"
"04/04/2024","2,742.00","2,738.24","2,746.39","2,727.10","477.95M","1.29%"
"04/05/2024","2,714.21","2,713.96","2,730.47","2,705.31","621.03M","-1.01%"
"04/08/2024","2,717.65","2,718.76","2,725.58","2,706.74","620.65M","0.13%"
"04/09/2024","2,705.16","2,733.23","2,741.23","2,703.96","470.18M","-0.46%"
"04/11/2024","2,706.96","2,665.40","2,718.07","2,661.92","561.33M","0.07%"
"04/12/2024","2,681.82","2,710.89","2,712.45","2,678.21","514.58M","-0.93%"
"04/15/2024","2,670.43","2,661.36","2,673.26","2,641.16","561.95M","-0.42%"
"04/16/2024","2,609.63","2,644.17","2,647.60","2,601.45","570.21M","-2.28%"
"04/17/2024","2,584.18","2,619.15","2,626.63","2,584.18","414.35M","-0.98%"
"04/18/2024","2,634.70","2,595.46","2,642.03","2,593.26","478.79M","1.95%"
"04/19/2024","2,591.86","2,600.69","2,609.90","2,553.55","809.47M","-1.63%"
"04/22/2024","2,629.44","2,615.72","2,629.44","2,604.37","401.89M","1.45%"
"04/23/2024","2,623.02","2,632.15","2,641.78","2,619.72","430.28M","-0.24%"
"04/24/2024","2,675.75","2,662.84","2,677.85","2,662.84","325.74M","2.01%"
"04/25/2024","2,628.62","2,646.80","2,656.51","2,628.62","334.06M","-1.76%"
"04/26/2024","2,656.33","2,650.94","2,662.10","2,641.35","450.52M","1.05%"
"04/29/2024","2,687.44","2,675.46","2,687.44","2,665.21","470.55M","1.17%"
"04/30/2024","2,692.06","2,693.22","2,710.23","2,687.29","460.08M","0.17%"
"05/01/2024","2,692.06","2,693.22","2,710.23","2,687.29","460.08M","0.00%"
"05/02/2024","2,683.65","2,679.04","2,692.47","2,678.84","351.09M","-0.31%"
"05/03/2024","2,676.63","2,704.31","2,705.26","2,676.63","338.61M","-0.26%"
"05/07/2024","2,734.36","2,718.17","2,734.36","2,716.62","532.20M","2.16%"
"05/08/2024","2,745.05","2,732.11","2,745.05","2,727.93","436.32M","0.39%"
"05/09/2024","2,712.14","2,743.29","2,749.14","2,710.25","423.81M","-1.20%"
"05/10/2024","2,727.63","2,737.95","2,743.58","2,723.21","586.13M","0.57%"
"05/13/2024","2,727.21","2,735.20","2,738.38","2,713.92","625.28M","-0.02%"
"05/14/2024","2,730.34","2,732.98","2,735.82","2,722.74","443.30M","0.11%"
"05/16/2024","2,753.00","2,770.27","2,773.46","2,748.22","521.84M","0.83%"
"05/17/2024","2,724.62","2,751.47","2,752.17","2,724.62","575.94M","-1.03%"
"05/20/2024","2,742.14","2,741.24","2,756.41","2,734.64","582.07M","0.64%"
"05/21/2024","2,724.18","2,733.03","2,734.48","2,719.74","560.82M","-0.65%"
"05/22/2024","2,723.46","2,723.46","2,733.07","2,707.87","484.72M","-0.03%"
"05/23/2024","2,721.81","2,719.03","2,734.27","2,704.00","428.08M","-0.06%"
"05/24/2024","2,687.60","2,693.65","2,696.99","2,681.17","501.64M","-1.26%"
"05/27/2024","2,722.99","2,697.16","2,725.08","2,693.66","556.71M","1.32%"
"05/28/2024","2,722.85","2,715.52","2,730.12","2,714.34","440.96M","-0.01%"
"05/29/2024","2,677.30","2,719.56","2,721.63","2,677.07","438.98M","-1.67%"
"05/30/2024","2,635.44","2,666.63","2,666.63","2,635.44","372.74M","-1.56%"
"05/31/2024","2,636.52","2,657.87","2,664.48","2,635.77","613.72M","0.04%"
"06/03/2024","2,682.52","2,657.81","2,690.73","2,657.81","782.33M","1.74%"
"06/04/2024","2,662.10","2,668.73","2,679.47","2,659.43","773.46M","-0.76%"
"06/05/2024","2,689.50","2,681.11","2,697.43","2,667.63","881.48M","1.03%"
"06/07/2024","2,722.67","2,718.25","2,729.63","2,705.23","783.87M","1.23%"
"06/10/2024","2,701.17","2,698.71","2,718.89","2,689.19","506.89M","-0.79%"
"06/11/2024","2,705.32","2,716.72","2,718.88","2,702.17","558.89M","0.15%"
"06/12/2024","2,728.17","2,709.65","2,730.30","2,707.44","511.01M","0.84%"
"06/13/2024","2,754.89","2,764.18","2,776.72","2,752.61","700.03M","0.98%"
"06/14/2024","2,758.42","2,759.22","2,769.16","2,750.86","644.98M","0.13%"
"06/17/2024","2,744.10","2,754.83","2,759.86","2,741.03","593.99M","-0.52%"
"06/18/2024","2,763.92","2,765.70","2,772.35","2,759.03","561.97M","0.72%"
"06/19/2024","2,797.33","2,786.16","2,799.32","2,786.16","646.71M","1.21%"
"06/20/2024","2,807.63","2,802.10","2,812.62","2,796.37","758.17M","0.37%"
"06/21/2024","2,784.26","2,794.87","2,797.00","2,777.33","631.14M","-0.83%"
"06/24/2024","2,764.73","2,772.85","2,782.90","2,758.09","594.17M","-0.70%"
"06/25/2024","2,774.39","2,765.76","2,780.42","2,765.76","714.24M","0.35%"
"06/26/2024","2,792.05","2,767.43","2,792.07","2,762.98","535.03M","0.64%"
"06/27/2024","2,784.06","2,767.62","2,784.33","2,761.55","397.17M","-0.29%"
"06/28/2024","2,797.82","2,792.79","2,797.82","2,782.40","610.55M","0.49%"
"07/01/2024","2,804.31","2,792.96","2,805.95","2,783.98","459.22M","0.23%"
"07/02/2024","2,780.86","2,798.65","2,805.42","2,776.62","538.84M","-0.84%"
"07/03/2024","2,794.01","2,797.14","2,799.70","2,774.71","340.34M","0.47%"
"07/04/2024","2,824.94","2,817.06","2,824.94","2,808.88","393.74M","1.11%"
"07/05/2024","2,862.23","2,836.21","2,871.96","2,836.21","378.16M","1.32%"
"07/08/2024","2,857.76","2,862.58","2,868.99","2,855.53","425.06M","-0.16%"
"07/09/2024","2,867.38","2,872.63","2,875.37","2,854.13","456.43M","0.34%"
"07/10/2024","2,867.99","2,863.05","2,871.56","2,858.87","472.47M","0.02%"
"07/11/2024","2,891.35","2,888.76","2,896.43","2,879.28","462.22M","0.81%"
"07/12/2024","2,857.00","2,867.75","2,872.25","2,844.88","408.18M","-1.19%"
"07/15/2024","2,860.92","2,869.15","2,872.90","2,848.93","424.46M","0.14%"
"07/16/2024","2,866.09","2,861.71","2,872.21","2,857.07","677.91M","0.18%"
"07/17/2024","2,843.29","2,865.90","2,868.58","2,841.33","549.09M","-0.80%"
"07/18/2024","2,824.35","2,805.64","2,824.35","2,799.02","658.37M","-0.67%"
"07/19/2024","2,795.46","2,800.21","2,802.68","2,776.99","426.21M","-1.02%"
"07/22/2024","2,763.51","2,790.99","2,795.12","2,752.63","463.88M","-1.14%"
"07/23/2024","2,774.29","2,788.83","2,796.92","2,765.81","423.40M","0.39%"
"07/24/2024","2,758.71","2,755.50","2,778.31","2,748.65","469.22M","-0.56%"
"07/25/2024","2,710.65","2,721.29","2,725.15","2,703.86","440.32M","-1.74%"
"07/26/2024","2,731.90","2,724.99","2,738.40","2,715.75","516.47M","0.78%"
"07/29/2024","2,765.53","2,748.32","2,776.86","2,742.69","456.52M","1.23%"
"07/30/2024","2,738.19","2,744.40","2,754.53","2,732.82","392.87M","-0.99%"
"07/31/2024","2,770.69","2,745.58","2,770.70","2,733.63","557.09M","1.19%"
"08/01/2024","2,777.68","2,787.27","2,794.11","2,772.97","480.83M","0.25%"
"08/02/2024","2,676.19","2,719.39","2,725.05","2,666.40","531.78M","-3.65%"
"08/05/2024","2,441.55","2,611.30","2,611.30","2,386.96","763.78M","-8.77%"
"08/06/2024","2,522.15","2,533.34","2,578.77","2,491.47","567.27M","3.30%"
"08/07/2024","2,568.41","2,515.27","2,594.83","2,510.82","476.99M","1.83%"
"08/08/2024","2,556.73","2,530.21","2,570.34","2,518.52","495.30M","-0.45%"
"08/09/2024","2,588.43","2,603.08","2,603.08","2,575.90","475.01M","1.24%"
"08/12/2024","2,618.30","2,602.16","2,622.86","2,602.01","293.08M","1.15%"
"08/13/2024","2,621.50","2,624.50","2,636.12","2,607.52","378.53M","0.12%"
"08/14/2024","2,644.50","2,649.11","2,653.71","2,632.44","328.75M","0.88%"
"08/16/2024","2,697.23","2,695.49","2,699.61","2,680.74","385.85M","1.99%"
"08/19/2024","2,674.36","2,697.97","2,699.84","2,664.28","395.64M","-0.85%"
"08/20/2024","2,696.63","2,699.74","2,706.05","2,686.06","484.19M","0.83%"
"08/21/2024","2,701.13","2,687.20","2,704.98","2,684.61","417.33M","0.17%"
"08/22/2024","2,707.67","2,710.95","2,711.38","2,690.35","441.76M","0.24%"
"08/23/2024","2,701.69","2,690.80","2,712.84","2,689.54","330.59M","-0.22%"
"08/26/2024","2,698.01","2,716.88","2,718.47","2,688.79","333.69M","-0.14%"
"08/27/2024","2,689.25","2,696.24","2,700.18","2,681.92","264.06M","-0.32%"
"08/28/2024","2,689.83","2,690.59","2,695.51","2,671.59","280.77M","0.02%"
"08/29/2024","2,662.28","2,657.18","2,672.90","2,649.56","288.84M","-1.02%"
"08/30/2024","2,674.31","2,676.72","2,686.51","2,668.66","278.84M","0.45%"
"09/02/2024","2,681.00","2,683.80","2,686.98","2,658.31","266.99M","0.25%"
"09/03/2024","2,664.63","2,683.12","2,695.59","2,664.63","303.46M","-0.61%"
"09/04/2024","2,580.80","2,589.94","2,608.13","2,578.07","455.47M","-3.15%"
"09/05/2024","2,575.50","2,598.36","2,615.80","2,560.65","379.00M","-0.21%"
"09/06/2024","2,544.28","2,576.66","2,576.94","2,529.31","374.78M","-1.21%"
"09/09/2024","2,535.93","2,498.67","2,543.22","2,491.30","270.23M","-0.33%"
"09/10/2024","2,523.43","2,542.69","2,544.83","2,522.48","347.65M","-0.49%"
"09/11/2024","2,513.37","2,524.86","2,526.13","2,493.37","302.56M","-0.40%"
"09/12/2024","2,572.09","2,547.50","2,572.09","2,537.87","340.48M","2.34%"
"09/13/2024","2,575.41","2,571.81","2,584.11","2,562.91","358.26M","0.13%"
"09/19/2024","2,580.80","2,594.67","2,598.68","2,550.09","385.08M","0.21%"
"09/20/2024","2,593.37","2,603.83","2,619.55","2,591.40","495.96M","0.49%"
"09/23/2024","2,602.01","2,596.47","2,603.57","2,588.49","339.14M","0.33%"
"09/24/2024","2,631.68","2,612.45","2,631.68","2,597.81","355.10M","1.14%"
"09/25/2024","2,596.32","2,652.71","2,663.36","2,596.32","454.47M","-1.34%"
"09/26/2024","2,671.57","2,630.91","2,671.57","2,630.30","324.89M","2.90%"
"09/27/2024","2,649.78","2,674.58","2,681.45","2,649.78","413.00M","-0.82%"
"09/30/2024","2,593.27","2,665.24","2,668.66","2,593.27","358.92M","-2.13%"
"10/02/2024","2,561.69","2,566.55","2,591.61","2,555.46","351.00M","-1.22%"
"10/04/2024","2,569.71","2,563.70","2,585.59","2,555.57","414.33M","0.31%"
"10/07/2024","2,610.38","2,579.20","2,611.93","2,561.46","343.67M","1.58%"
"10/08/2024","2,594.36","2,592.65","2,601.96","2,581.79","318.24M","-0.61%"
"10/10/2024","2,599.16","2,611.65","2,613.61","2,596.86","618.56M","0.19%"
"10/11/2024","2,596.91","2,612.02","2,621.93","2,594.43","491.28M","-0.09%"
"10/14/2024","2,623.29","2,602.63","2,628.54","2,602.63","401.71M","1.02%"
"10/15/2024","2,633.45","2,632.37","2,635.32","2,615.47","438.29M","0.39%"
"10/16/2024","2,610.36","2,606.70","2,622.33","2,601.35","437.55M","-0.88%"
"10/17/2024","2,609.30","2,620.74","2,622.71","2,603.52","331.26M","-0.04%"
"10/18/2024","2,593.82","2,616.04","2,618.32","2,587.96","265.20M","-0.59%"
"10/21/2024","2,604.92","2,600.77","2,618.71","2,594.05","240.68M","0.43%"
"10/22/2024","2,570.70","2,600.87","2,604.16","2,564.46","343.32M","-1.31%"
"10/23/2024","2,599.62","2,575.25","2,607.79","2,567.42","352.42M","1.12%"
"10/24/2024","2,581.03","2,591.69","2,600.26","2,578.80","343.10M","-0.72%"
"10/25/2024","2,583.27","2,597.44","2,611.27","2,577.00","462.90M","0.09%"
"10/28/2024","2,612.43","2,588.45","2,612.96","2,587.20","333.74M","1.13%"
"10/29/2024","2,617.80","2,606.94","2,617.80","2,595.86","363.29M","0.21%"
"10/30/2024","2,593.79","2,606.99","2,613.47","2,586.88","487.36M","-0.92%"
"10/31/2024","2,556.15","2,575.24","2,579.65","2,552.36","406.61M","-1.45%"
"11/01/2024","2,542.36","2,542.96","2,559.30","2,536.84","319.85M","-0.54%"
"11/04/2024","2,588.97","2,549.04","2,588.97","2,542.68","373.94M","1.83%"
"11/05/2024","2,576.88","2,570.24","2,586.73","2,564.66","310.88M","-0.47%"
"11/06/2024","2,563.51","2,591.90","2,592.75","2,544.04","548.51M","-0.52%"
"11/07/2024","2,564.63","2,557.23","2,579.81","2,540.48","465.15M","0.04%"
"11/08/2024","2,561.15","2,586.70","2,593.15","2,553.42","448.73M","-0.14%"
"11/11/2024","2,531.66","2,562.05","2,562.05","2,525.56","572.20M","-1.15%"
"11/12/2024","2,482.57","2,527.94","2,532.44","2,481.53","735.81M","-1.94%"
"11/13/2024","2,417.08","2,468.27","2,478.87","2,415.77","619.18M","-2.64%"
"11/14/2024","2,418.86","2,430.26","2,441.43","2,410.93","639.99M","0.07%"
"11/15/2024","2,416.86","2,413.05","2,433.18","2,390.56","623.33M","-0.08%"
"11/18/2024","2,469.07","2,440.31","2,480.01","2,437.53","443.93M","2.16%"
"11/19/2024","2,471.95","2,469.13","2,479.39","2,465.15","410.86M","0.12%"
"11/20/2024","2,482.29","2,475.76","2,489.15","2,471.79","408.79M","0.42%"
"11/21/2024","2,480.63","2,474.62","2,496.97","2,474.62","451.12M","-0.07%"
"11/22/2024","2,501.24","2,493.42","2,511.23","2,492.21","543.52M","0.83%"
"11/25/2024","2,534.34","2,524.11","2,541.76","2,517.98","564.69M","1.32%"
"11/26/2024","2,520.36","2,521.39","2,526.62","2,512.21","441.71M","-0.55%"
"11/27/2024","2,503.06","2,518.82","2,526.32","2,498.32","414.34M","-0.69%"
"11/28/2024","2,504.67","2,499.69","2,513.63","2,495.64","342.57M","0.06%"
"11/29/2024","2,455.91","2,496.93","2,496.93","2,446.96","384.28M","-1.95%"
"12/02/2024","2,454.48","2,479.02","2,483.29","2,448.45","328.11M","-0.06%"
"12/03/2024","2,500.10","2,472.06","2,500.67","2,471.55","324.14M","1.86%"
"12/04/2024","2,464.00","2,450.76","2,483.04","2,442.46","670.28M","-1.44%"
"12/05/2024","2,441.85","2,471.45","2,471.45","2,434.78","519.35M","-0.90%"
"12/06/2024","2,428.16","2,451.60","2,459.24","2,397.73","630.41M","-0.56%"
"12/09/2024","2,360.58","2,392.37","2,399.52","2,360.18","591.64M","-2.78%"
"12/10/2024","2,417.84","2,384.51","2,419.06","2,384.51","598.77M","2.43%"
"12/11/2024","2,442.51","2,412.15","2,443.34","2,411.38","617.72M","1.02%"
"12/12/2024","2,482.12","2,456.63","2,487.95","2,448.76","664.19M","1.62%"
"12/13/2024","2,494.46","2,473.75","2,500.32","2,470.24","577.74M","0.50%"
"12/16/2024","2,488.97","2,511.08","2,515.62","2,483.43","526.71M","-0.22%"
"12/17/2024","2,456.81","2,487.31","2,487.31","2,455.05","559.04M","-1.29%"
"12/18/2024","2,484.43","2,463.06","2,492.00","2,462.82","441.68M","1.12%"
"12/19/2024","2,435.93","2,426.55","2,450.05","2,423.59","504.47M","-1.95%"
"12/20/2024","2,404.15","2,429.63","2,430.69","2,389.86","617.78M","-1.30%"
"12/23/2024","2,442.01","2,423.36","2,446.97","2,413.62","428.17M","1.57%"
"12/24/2024","2,440.52","2,450.55","2,452.85","2,432.42","386.78M","-0.06%"
"12/26/2024","2,429.67","2,449.52","2,449.52","2,428.82","322.80M","-0.44%"
"12/27/2024","2,404.77","2,419.46","2,423.86","2,388.33","311.29M","-1.02%"
"12/30/2024","2,399.49","2,397.49","2,429.75","2,390.44","303.96M","-0.22%"